id,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province
394,Edson,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 12774, 'average': 11.169175767030701, 'lastValue': 3.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-01-25T16:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 38573, 'average': 0.0249279535489979, 'lastValue': 0.023, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 38590, 'average': 0.007049930405425494, 'lastValue': 0.009, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,89937,"[-116.39280000000001, 53.5936, -116.39280000000001, 53.5936]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.5936,-116.39280000000001,AB
429,SOUTHAMPTON,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 6787, 'average': 5.326621923937363, 'lastValue': 2.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 6928, 'average': 0.0004942502818489279, 'lastValue': 0.0003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 6926, 'average': 0.00031084745762712066, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5602, 'average': 0.029338582677165284, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-05-07T00:00:00+00:00,26243,"[-62.5828, 46.3864, -62.5828, 46.3864]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.3864,-62.5828,PE
439,Saint-Faustin-Lac-Ca,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 41366, 'average': 5.0453882070064635, 'lastValue': 0.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 41093, 'average': 0.030529813612211482, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,82459,"[-74.4819, 46.035, -74.4819, 46.035]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.035,-74.4819,QC
447,Saint-Hilaire-de-Dor,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 17318, 'average': 4.550744517642822, 'lastValue': 2.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 41827, 'average': 0.032430534093781875, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,59145,"[-70.8597, 45.8156, -70.8597, 45.8156]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.8156,-70.8597,QC
450,R�s. Faun. Ashuapmus,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 16710, 'average': 4.808941027266954, 'lastValue': 0.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 40828, 'average': 0.027595338620413357, 'lastValue': 0.031, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,57538,"[-72.7428, 48.8183, -72.7428, 48.8183]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.8183,-72.7428,QC
453,Longueuil,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18845, 'average': 7.557640644753463, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-18T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 44061, 'average': 0.026458696686220855, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,62906,"[-73.4939, 45.5231, -73.4939, 45.5231]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.5231,-73.4939,QC
456,Beaverlodge,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 38398, 'average': 0.029084960308945914, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T10:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 40283, 'average': 6.1318685484340545, 'lastValue': 7.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,78681,"[-119.3967, 55.1964, -119.3967, 55.1964]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.1964,-119.3967,AB
468,La Patrie - Ditton,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 44079, 'average': 0.029767314399600595, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17383, 'average': 4.532048001411806, 'lastValue': 1.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,61462,"[-71.2514, 45.3733, -71.2514, 45.3733]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.3733,-71.2514,QC
476,Rouyn-Noranda - Parc,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 17888, 'average': 7.003119993254063, 'lastValue': 1.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 44670, 'average': 0.02734709456301514, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-11T17:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-11T17:00:00+00:00,62558,"[-78.9833, 48.2344, -78.9833, 48.2344]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.2344,-78.9833,QC
477,Qu�bec - �cole Les P,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 22155, 'average': 0.004219092755585838, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2021-09-16T17:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2016-03-11T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 43162, 'average': 0.024327504789658876, 'lastValue': 0.021, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-11T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 43217, 'average': 8.870755352093708, 'lastValue': 2.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-11T15:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-11T15:00:00+00:00,108534,"[-71.36972, 46.77417, -71.36972, 46.77417]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.77417,-71.36972,QC
481,Parc de la Gatineau,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 36858, 'average': 0.026685140562248508, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-04-01T13:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 16788, 'average': 6.700008703977712, 'lastValue': 0.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-04-01T13:00:00+00:00,53646,"[-76.0178, 45.6222, -76.0178, 45.6222]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.6222,-76.0178,QC
482,Saint-Z�phirin-de-Co,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 44835, 'average': 0.027652891077932593, 'lastValue': 0.02, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 45472, 'average': 6.252896922572029, 'lastValue': 1.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,90307,"[-72.66, 46.0419, -72.66, 46.0419]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.0419,-72.66,QC
487,Deschambault,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 42845, 'average': 0.024775927947597594, 'lastValue': 0.019, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17670, 'average': 5.824654317766757, 'lastValue': 2.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,60515,"[-71.9678, 46.6822, -71.9678, 46.6822]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.6822,-71.9678,QC
490,Athabasca Valley,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 38631, 'average': 0.02270617104425994, 'lastValue': 0.022, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 40978, 'average': 7.61412552871377, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,79609,"[-111.39, 56.7328, -111.39, 56.7328]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",56.7328,-111.39,AB
491,Qu�bec - Vieux-Limoi,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18667, 'average': 7.526510549872128, 'lastValue': 2.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 45139, 'average': 0.023459741525205604, 'lastValue': 0.02, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,63806,"[-71.2208, 46.8214, -71.2208, 46.8214]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.8214,-71.2208,QC
496,Cold Lake South,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 22375, 'average': 0.02827138376161184, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 23495, 'average': 8.269273743016784, 'lastValue': 3.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,45870,"[-110.2331, 54.4138, -110.2331, 54.4138]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.4138,-110.2331,AB
498,Gatineau - Hull,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 45124, 'average': 0.026874213674993368, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 18625, 'average': 7.573622141997602, 'lastValue': 0.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,63749,"[-75.7261, 45.4369, -75.7261, 45.4369]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.4369,-75.7261,QC
504,Fort Saskatchewan,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 42125, 'average': 9.23692869190146, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 40682, 'average': 0.02515437788018343, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,82807,"[-113.2233, 53.6989, -113.2233, 53.6989]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.6989,-113.2233,AB
505,Fort McKay,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 39472, 'average': 9.16724549468906, 'lastValue': 14.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 37028, 'average': 0.01991284096347035, 'lastValue': 0.012, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,76500,"[-111.6406, 57.1889, -111.6406, 57.1889]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",57.1889,-111.6406,AB
506,Tingwick,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 45537, 'average': 0.030900213610008394, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 18589, 'average': 5.471959977406607, 'lastValue': 1.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,64126,"[-71.9492, 45.9075, -71.9492, 45.9075]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.9075,-71.9492,QC
509,Fort Chipewyan,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 35794, 'average': 0.029560403129558082, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 38109, 'average': 5.843020190428916, 'lastValue': 3.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,73903,"[-111.1764, 58.7083, -111.1764, 58.7083]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",58.7083,-111.1764,AB
519,Notre-Dame-du-Rosair,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 31280, 'average': 0.02717221629734928, 'lastValue': 0.023, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 15202, 'average': 4.734232456140355, 'lastValue': 2.3, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,46482,"[-70.4528, 46.8508, -70.4528, 46.8508]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.8508,-70.4528,QC
523,Laval - Chomedey,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 43896, 'average': 0.02601368149480021, 'lastValue': 0.028, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17729, 'average': 7.654929929929921, 'lastValue': 0.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,61625,"[-73.7472, 45.5472, -73.7472, 45.5472]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.5472,-73.7472,QC
528,Mont-Saint-Michel,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 45092, 'average': 0.024330431019118887, 'lastValue': 0.033, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-18T07:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 18141, 'average': 5.222057142857138, 'lastValue': 0.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,63233,"[-75.4319, 46.7686, -75.4319, 46.7686]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.7686,-75.4319,QC
531,Charette,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18436, 'average': 6.757485910316092, 'lastValue': 2.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 45085, 'average': 0.025467421951093732, 'lastValue': 0.013, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-31T08:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-31T08:00:00+00:00,63521,"[-72.8928, 46.4425, -72.8928, 46.4425]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.4425,-72.8928,QC
