Unnamed: 0,id,city,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province,pm25_average
177,1275801,ONTARIO,St. Catharines,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5503, 'average': 11.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5526, 'average': 0.006, 'lastValue': 0.003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5580, 'average': 0.002, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5526, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5513, 'average': 0.033, 'lastValue': 0.036, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T18:00:00+00:00,27648,"[-79.23475, 43.160056, -79.23475, 43.160056]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.160056,-79.23475,ON,11.0
178,1696,AROOSTOOK,Madawaska PSB,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 48226, 'average': 5.786902050113896, 'lastValue': 3.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-07T15:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 13770, 'average': 11.100819565500196, 'lastValue': 14.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2022-04-20T15:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2016-03-07T15:00:00+00:00,61996,"[-68.3211, 47.3553, -68.3211, 47.3553]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.3553,-68.3211,NB,5.786902050113896
179,1275802,ONTARIO,Tiverton,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5578, 'average': 0.024, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5591, 'average': 14.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T18:00:00+00:00,11169,"[-81.549722, 44.314472, -81.549722, 44.314472]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.314472,-81.549722,ON,14.0
180,1275803,ONTARIO,Toronto East,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 5543, 'average': 0.004, 'lastValue': 0.007, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5566, 'average': 0.001, 'lastValue': 0.004, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5592, 'average': 13.0, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5499, 'average': 0.005, 'lastValue': 0.011, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5559, 'average': 0.025, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T18:00:00+00:00,27759,"[-79.274056, 43.747917, -79.274056, 43.747917]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.747917,-79.274056,ON,13.0
181,1276230,ONTARIO,Belleville,,CA,,False,,"[{'id': 35, 'unit': 'ppm', 'count': 5558, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5558, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5487, 'average': 0.032, 'lastValue': 0.036, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5610, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5609, 'average': 5.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T19:00:00+00:00,27822,"[-77.3955, 44.150528, -77.3955, 44.150528]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.150528,-77.3955,ON,5.0
182,1276231,ONTARIO,Chatham,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5566, 'average': 40.0, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5601, 'average': 0.003, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5557, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5557, 'average': 0.004, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5464, 'average': 0.029, 'lastValue': 0.035, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T19:00:00+00:00,27745,"[-82.208306, 42.403964, -82.208306, 42.403964]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",42.403964,-82.208306,ON,40.0
183,1276232,ONTARIO,Grand Bend,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5559, 'average': 0.03, 'lastValue': 0.032, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5592, 'average': 0.004, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5517, 'average': 74.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5558, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5558, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-16T19:00:00+00:00,27784,"[-81.742889, 43.333083, -81.742889, 43.333083]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.333083,-81.742889,ON,74.0
184,1572,MANITOBA,Brandon,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 19253, 'average': 0.02273592080642185, 'lastValue': 0.033, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-05-06T21:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 20891, 'average': 6.037317341434028, 'lastValue': -3.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-03-21T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-05-06T21:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 746, 'average': 0.004519734345351044, 'lastValue': 0.0004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-17T08:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-03-27T10:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 15800, 'average': 6.317860759493668, 'lastValue': 0.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2022-06-14T04:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2016-05-06T21:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2016-05-06T21:00:00+00:00,56690,"[-99.9189, 49.8422, -99.9189, 49.8422]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.8422,-99.9189,MB,6.037317341434028
185,1535,ONTARIO,London,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 53069, 'average': 0.02843461131116175, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 53690, 'average': 7.205313959087959, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5600, 'average': 0.002, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5547, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5546, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2016-03-06T19:00:00+00:00,123452,"[-81.200858, 42.974461, -81.200858, 42.974461]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",42.974461,-81.200858,ON,7.205313959087959
186,1365269,ONTARIO,Peterborough,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5331, 'average': 4.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5335, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5335, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5344, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5341, 'average': 0.026, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-30T19:00:00+00:00,26686,"[-78.346384, 44.301848, -78.346384, 44.301848]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.301848,-78.346384,ON,4.0
189,277985,ALBERTA,RED DEER - LANCASTER,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 13132, 'average': 8.655900458415204, 'lastValue': 1.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-01-25T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2022-01-25T16:00:00+00:00,13132,"[-113.765439, 52.24095, -113.765439, 52.24095]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",52.24095,-113.765439,AB,8.655900458415204
190,1365267,ONTARIO,Cornwall,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5343, 'average': 5.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5353, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5353, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5353, 'average': 0.028, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5361, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-30T19:00:00+00:00,26763,"[-74.735339, 45.017976, -74.735339, 45.017976]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.017976,-74.735339,ON,5.0
193,1289474,ONTARIO,North Bay,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5589, 'average': 3.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5581, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5581, 'average': 0.001, 'lastValue': 0.003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5581, 'average': 0.021, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5590, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-18T17:00:00+00:00,27922,"[-79.449444, 46.32255, -79.449444, 46.32255]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.32255,-79.449444,ON,3.0
194,1365098,ONTARIO,Burlington,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5342, 'average': 0.03, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5362, 'average': 0.004, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5337, 'average': 5.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5353, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5353, 'average': 0.005, 'lastValue': 0.003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2023-07-30T18:00:00+00:00,26747,"[-79.80277, 43.314603, -79.80277, 43.314603]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.314603,-79.80277,ON,5.0
198,277980,ALBERTA,Grande Prairie - Hen,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 13789, 'average': 15.954553675235784, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-01-25T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2022-01-25T16:00:00+00:00,13789,"[-118.8064, 55.1767, -118.8064, 55.1767]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.1767,-118.8064,AB,15.954553675235784
199,277979,ALBERTA,CALGARY SOUTHEAST,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 13301, 'average': 9.646163069544391, 'lastValue': 5.5, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-01-25T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2022-01-25T16:00:00+00:00,13301,"[-113.969742, 50.955122, -113.969742, 50.955122]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",50.955122,-113.969742,AB,9.646163069544391
202,456,ALBERTA,Beaverlodge,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 40265, 'average': 6.1318685484340545, 'lastValue': 4.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 38381, 'average': 0.029084960308945914, 'lastValue': 0.035, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2016-03-10T07:00:00+00:00,78646,"[-119.3967, 55.1964, -119.3967, 55.1964]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.1964,-119.3967,AB,6.1318685484340545
210,8809,ALBERTA,Calgary Central2,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 33723, 'average': 0.015334339595837129, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 34113, 'average': 0.38941861280594836, 'lastValue': 0.2, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 35897, 'average': 8.136281948881772, 'lastValue': 7.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 33683, 'average': 0.023439790204833284, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-08-23T15:00:00+00:00', 'manufacturers': None}]",,2024-04-20T15:00:00+00:00,2018-08-23T15:00:00+00:00,137416,"[-114.075165, 51.047611, -114.075165, 51.047611]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",51.047611,-114.075165,AB,8.136281948881772
